# PadDis v8.9,,,,,,,,,,,,,,,,
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz,gps_utc_sec,gps_uk_offset
61246,633219,7.12109,14.46484,7.68359,0.20373535,0.22277832,0.42669678,0.85253906,56.74452,-11.88696,146.68347,24,26,0.434,51452,1
61247,633230,6.96875,15.54297,8.10547,0.20617676,0.21813965,0.42779541,0.8526001,56.67174,-11.27762,146.71585,24,26,0.434,51452,1
61248,633240,6.96875,15.61328,8.98828,0.20935059,0.21228027,0.4251709,0.85461426,56.08538,-10.65012,146.7865,25,26,0.436,51452,1
61249,633250,7.04688,12.89062,9.82812,0.21264648,0.20568848,0.42034912,0.85778809,55.19938,-10.02624,146.90276,25,26,0.436,51452,1
61250,633259,7.04688,11.66797,10.01953,0.21612549,0.19781494,0.41381836,0.86193848,54.05387,-9.33062,147.07982,25,26,0.436,51452,1
61251,633270,7.23828,9.17969,9.94531,0.21960449,0.18823242,0.40588379,0.86694336,52.67489,-8.51726,147.34863,25,26,0.436,51452,1
61252,633281,7.23828,9.17969,9.94531,0.222229,0.17871094,0.39849854,0.8717041,51.37744,-7.72689,147.67459,25,26,0.436,51452,1
61253,633290,7.27344,7.83594,9.86719,0.22406006,0.16888428,0.39129639,0.87646484,50.1015,-6.93199,148.07697,25,26,0.436,51452,1
61254,633299,6.66406,8.98828,10.01953,0.22528076,0.15899658,0.3838501,0.88128662,48.80886,-6.15917,148.5248,25,26,0.436,51452,1
61255,633309,6.27734,9.44531,9.82812,0.22668457,0.14971924,0.37567139,0.88604736,47.47041,-5.45119,148.90039,25,26,0.436,51452,1
61256,633319,5.74219,10.47656,9.25391,0.22772217,0.13995361,0.36578369,0.89147949,45.92332,-4.75754,149.32458,25,26,0.436,51452,1
61257,633330,5.35938,11.82422,9.98438,0.2286377,0.1295166,0.3536377,0.89770508,44.09965,-4.06147,149.77649,25,26,0.436,51452,1
61258,633339,5.32031,11.36328,10.21094,0.22949219,0.11846924,0.33886719,0.90466309,41.96598,-3.37196,150.23776,25,26,0.436,51452,1
61259,633349,5.24609,10.47656,10.01953,0.23028564,0.1071167,0.32183838,0.91210938,39.57809,-2.70384,150.68764,25,26,0.436,51452,1
61260,633359,5.24609,10.47656,10.01953,0.23065186,0.09545898,0.30273438,0.9197998,36.96585,-2.06046,151.15643,25,26,0.436,51452,1
61261,633370,4.55469,9.48438,8.98828,0.23077393,0.08190918,0.27862549,0.9286499,33.74215,-1.34836,151.6799,25,26,0.436,51452,1
61262,633381,3.86719,8.91016,8.98828,0.23034668,0.06872559,0.25366211,0.93695068,30.46642,-0.68324,152.18977,25,26,0.436,51452,1
61263,633390,3.82812,8.02734,8.0625,0.22930908,0.05493164,0.22570801,0.94525146,26.86399,-0.01917,152.72342,25,26,0.436,51452,1
61264,633400,3.82812,8.02734,8.0625,0.22802734,0.04187012,0.19775391,0.95245361,23.3165,0.59747,153.19569,25,26,0.436,51452,1
61265,633410,4.40234,5.88281,6.45703,0.22576904,0.02770996,0.16601562,0.95953369,19.34065,1.24829,153.73209,25,26,0.436,51452,1
61266,633419,4.40234,4.54297,6.30469,0.2230835,0.01275635,0.13110352,0.96588135,15.01604,1.93985,154.2453,25,26,0.436,51452,1
61267,633430,3.82812,4.65625,5.72656,0.21972656,-0.00097656,0.09765625,0.97064209,10.91465,2.56844,154.73502,25,26,0.436,51452,1
61268,633441,3.82812,4.65625,5.72656,0.21551514,-0.01434326,0.06359863,0.9743042,6.77273,3.17376,155.24199,25,26,0.436,51452,1
61269,633452,3.55859,4.88672,7.21875,0.21014404,-0.02819824,0.02728271,0.97686768,2.38105,3.81646,155.7984,25,26,0.436,51452,1
61270,633462,3.67578,0.51953,6.30859,0.20336914,-0.04241943,-0.01080322,0.97814941,-2.20672,4.50735,156.42284,25,26,0.436,51452,1
61271,633470,3.32812,-0.35938,8.17969,0.19641113,-0.05474854,-0.04400635,0.97802734,-6.20098,5.15211,157.01012,25,26,0.436,51452,1
61272,633480,3.32812,-0.35938,8.17969,0.18933105,-0.06555176,-0.07305908,0.97698975,-9.69661,5.76354,157.57588,25,26,0.436,51452,1
61273,633493,2.37109,-1.54688,6.57422,0.18103027,-0.07678223,-0.10314941,0.97503662,-13.32107,6.45277,158.20956,25,26,0.436,51453,1
61274,633500,2.02734,-1.54688,5.12109,0.17248535,-0.08721924,-0.13128662,0.97235107,-16.71523,7.14136,158.83141,25,26,0.436,51453,1
61275,633509,1.75781,-0.82031,3.08594,0.1628418,-0.09796143,-0.15997314,0.96862793,-20.18905,7.91381,159.50276,25,26,0.436,51453,1
61276,633521,1.79688,-3.08203,9.28906,0.15332031,-0.10778809,-0.18658447,0.9644165,-23.41985,8.66663,160.13411,25,26,0.436,51453,1
61277,633530,1.45312,-1.31641,6.10938,0.1428833,-0.11761475,-0.21331787,0.95928955,-26.68042,9.47956,160.80374,25,26,0.436,51453,1
61278,633546,0.99219,-1.31641,2.46875,0.13372803,-0.12567139,-0.23449707,0.95465088,-29.27931,10.20803,161.3786,25,26,0.436,51453,1
61279,633551,0.99219,-1.31641,2.46875,0.12322998,-0.13415527,-0.25604248,0.94934082,-31.93896,11.04711,162.03769,25,26,0.436,51453,1
61280,633561,0.45703,-2.12109,7.99219,0.11273193,-0.14190674,-0.2755127,0.9440918,-34.35086,11.87721,162.69838,25,26,0.436,51453,1
61281,633568,-0.26953,-2.96484,7.14844,0.10168457,-0.14929199,-0.29412842,0.9385376,-36.66632,12.73355,163.39806,25,26,0.436,51453,1
61282,633584,-0.61719,-3.5,2.58984,0.09057617,-0.15612793,-0.3112793,0.93304443,-38.80496,13.58859,164.10497,25,26,0.436,51453,1
61283,633589,-0.61719,-3.5,2.58984,0.07904053,-0.16253662,-0.3270874,0.92755127,-40.782,14.46657,164.85648,25,26,0.436,51453,1
61284,633601,-1.03906,-3.80859,7.15234,0.06732178,-0.16821289,-0.34106445,0.92242432,-42.52421,15.33131,165.65538,25,26,0.436,51453,1
61285,633609,-1.19141,-3.5,5.50391,0.0557251,-0.17333984,-0.35302734,0.91772461,-44.0142,16.18931,166.47055,25,26,0.436,51453,1
61286,633619,-1.30469,-4,2.93359,0.04345703,-0.17828369,-0.36395264,0.91314697,-45.3688,17.09602,167.36066,25,26,0.436,51453,1
61287,633629,-1.42188,-4.11328,2.28125,0.03149414,-0.18261719,-0.37310791,0.90905762,-46.49256,17.97111,168.25999,25,26,0.436,51453,1
61288,633640,-1.76562,-3.04297,5.61719,0.01977539,-0.18652344,-0.3807373,0.90545654,-47.41356,18.82756,169.1698,25,26,0.436,51453,1
61289,633649,-1.95703,-2.73438,4.88281,0.00756836,-0.19024658,-0.38751221,0.90197754,-48.21545,19.71473,170.1463,25,26,0.436,51453,1
61290,633659,-2.03516,-3.04297,3.24219,0.00524902,0.19372559,0.39355469,-0.89862061,-48.90565,20.62908,171.20753,25,26,0.436,51453,1
61291,633669,-2.10938,-3.38672,2.82031,0.01776123,0.19677734,0.39849854,-0.89562988,-49.44095,21.50845,172.27754,25,26,0.436,51453,1
61292,633685,-2.10938,-2.66016,5.65234,0.02984619,0.19952393,0.40228271,-0.89300537,-49.81849,22.35652,173.34215,25,26,0.436,51453,1
61293,633690,-2.10938,-2.66016,5.65234,0.04302979,0.20233154,0.40496826,-0.890625,-50.0261,23.2818,174.5509,25,26,0.436,51453,1
61294,633699,-2.26172,-3.19531,4.43359,0.05566406,0.20483398,0.40582275,-0.88897705,-49.97955,24.16423,175.77092,25,26,0.436,51453,1
61295,633709,-2.30078,-3.69141,4.11719,0.06872559,0.20739746,0.40454102,-0.88806152,-49.62569,25.08419,177.10551,26,27,0.457,51453,1
61296,633720,-2.95312,-1.625,6.53516,0.08068848,0.20983887,0.40155029,-0.88781738,-49.044,25.93784,178.39113,26,27,0.457,51453,1
61297,633729,-3.33594,-0.32031,6.23047,0.09368896,0.21252441,0.39764404,-0.88763428,-48.30436,26.86025,179.8269,26,27,0.457,51453,1
61298,633738,-3.67969,0.28906,4.27344,0.10687256,0.21484375,0.39501953,-0.88677979,-47.70483,27.7408,-178.71747,26,27,0.457,51453,1
61299,633749,-4.14062,1.13281,3.54688,0.12072754,0.21655273,0.39501953,-0.88458252,-47.42031,28.58738,-177.22563,26,27,0.457,51453,1
61300,633764,-5.55859,1.59375,5.72656,0.13500977,0.21740723,0.39825439,-0.88085938,-47.54112,29.3761,-175.74327,26,27,0.457,51453,1
61301,633769,-5.55859,1.59375,5.72656,0.15155029,0.21740723,0.40509033,-0.875,-48.08584,30.21642,-174.08324,26,27,0.457,51453,1
61302,633778,-6.66797,-0.01562,4.35156,0.16790771,0.21643066,0.41375732,-0.8682251,-48.86911,30.98034,-172.46272,26,27,0.457,51453,1
61303,633789,-7.08594,-1.50781,4.04688,0.18426514,0.21484375,0.42279053,-0.86090088,-49.70079,31.71688,-170.82768,26,27,0.457,51453,1
61304,633799,-8.125,-3.92188,5.38672,0.19946289,0.21295166,0.4307251,-0.85400391,-50.40496,32.38195,-169.26926,26,27,0.457,51453,1
61305,633809,-8.51172,-4.07422,5.57812,0.21551514,0.21081543,0.43786621,-0.84698486,-50.96808,33.08266,-167.56255,26,27,0.457,51453,1
61306,633818,-8.61719,-4.07422,5.61719,0.23022461,0.20892334,0.44287109,-0.84094238,-51.26078,33.7328,-165.93085,26,27,0.457,51453,1
61307,633829,-8.57812,-3.73047,5.42578,0.24389648,0.20721436,0.44610596,-0.83581543,-51.31813,34.33158,-164.34593,26,27,0.457,51453,1
61308,633848,-8.3125,-3.69141,6.80469,0.25689697,0.20581055,0.44769287,-0.8314209,-51.14864,34.90569,-162.77222,26,27,0.457,51453,1
61309,633852,-8.3125,-3.69141,6.80469,0.26873779,0.20495605,0.44726562,-0.82806396,-50.71412,35.43992,-161.26117,26,27,0.457,51453,1
61310,633859,-8.23438,-3.08203,6.91797,0.28070068,0.20440674,0.44519043,-0.82537842,-50.01623,35.96883,-159.65654,26,27,0.457,51453,1
61311,633869,-7.89062,-1.58594,5.00391,0.29278564,0.2041626,0.4420166,-0.82293701,-49.13969,36.50211,-157.97871,26,27,0.457,51453,1
61312,633880,-7.24219,0.17578,4.88672,0.30328369,0.20391846,0.43890381,-0.82086182,-48.31148,36.9411,-156.48431,26,27,0.457,51453,1
61313,633888,-7.32031,-0.55078,5.00391,0.31427002,0.20343018,0.43597412,-0.81842041,-47.48014,37.37209,-154.90781,26,27,0.457,51453,1
61314,633898,-7.62891,0.09766,4.3125,0.3260498,0.20233154,0.43365479,-0.81530762,-46.69922,37.78447,-153.21387,26,27,0.457,51453,1
61315,633908,-7.39453,0.02344,4.12109,0.33758545,0.20074463,0.43231201,-0.81170654,-46.06367,38.15285,-151.56282,26,27,0.457,51453,1
61316,633923,-7.85547,-1.77734,5.04297,0.34851074,0.1987915,0.43151855,-0.8079834,-45.52709,38.4626,-149.99146,26,27,0.457,51453,1
61317,633930,-8.43359,-1.625,5.04297,0.35974121,0.19659424,0.43054199,-0.80413818,-44.94536,38.74849,-148.34872,26,27,0.457,51453,1
61318,633938,-8.73828,-1.625,4.35156,0.37097168,0.19415283,0.42938232,-0.80023193,-44.33453,38.9968,-146.6752,26,27,0.457,51453,1
61319,633948,-8.66016,-1.43359,4.69531,0.38232422,0.19134521,0.42828369,-0.79614258,-43.72749,39.2073,-144.96379,26,27,0.457,51453,1
61320,633958,-9.23438,-1.92969,4.84766,0.39367676,0.18817139,0.42730713,-0.79187012,-43.14151,39.37781,-143.23547,26,27,0.457,51453,1
61321,633968,-9.42188,-2.19922,4.92578,0.40405273,0.18493652,0.42645264,-0.7878418,-42.61665,39.4949,-141.63885,26,27,0.457,51453,1
61322,633978,-9.66016,-2.69531,4.58203,0.41448975,0.18139648,0.425354,-0.78381348,-42.06021,39.56657,-140.00616,26,27,0.457,51453,1
61323,633988,-9.92578,-2.73438,4.50391,0.42462158,0.17767334,0.42401123,-0.77996826,-41.48832,39.58655,-138.39555,26,27,0.457,51453,1
61324,634003,-10.12109,-3.46484,4.84766,0.4342041,0.17401123,0.42230225,-0.77642822,-40.89235,39.56473,-136.84399,26,27,0.457,51453,1
61325,634011,-10.15625,-3.42578,4.3125,0.4440918,0.16992188,0.42022705,-0.77288818,-40.24644,39.48498,-135.22052,26,27,0.457,51453,1
61326,634019,-9.84766,-2.8125,4.46484,0.45458984,0.16534424,0.41760254,-0.76916504,-39.51923,39.34818,-133.47017,26,27,0.457,51453,1
61327,634030,-9.35547,-3.34766,4.73438,0.46362305,0.16125488,0.41491699,-0.76611328,-38.84742,39.18209,-131.94499,26,27,0.457,51453,1
61328,634039,-9.46094,-3.92188,4.77344,0.47332764,0.15667725,0.41143799,-0.76300049,-38.06338,38.94365,-130.2802,26,27,0.457,51453,1
61329,634048,-9.57812,-4.30469,5.42578,0.48193359,0.15258789,0.40765381,-0.76043701,-37.28802,38.68203,-128.77786,26,27,0.457,51453,1
61330,634058,-9.73828,-4.15234,5.23438,0.49078369,0.14837646,0.4029541,-0.75811768,-36.39727,38.35274,-127.20925,26,27,0.457,51453,1
61331,634070,-9.69531,-3.96094,5.96094,0.49914551,0.14434814,0.39782715,-0.75616455,-35.48417,37.98305,-125.70985,26,27,0.457,51453,1
61332,634083,-10.00391,-4.15234,6.53516,0.50695801,0.14038086,0.39233398,-0.7545166,-34.56813,37.56587,-124.28746,26,27,0.457,51453,1
61333,634088,-10.00391,-4.15234,6.53516,0.51501465,0.13623047,0.38604736,-0.75311279,-33.56667,37.07269,-122.81664,26,27,0.457,51453,1
61334,634098,-10.26953,-4.26953,7.03125,0.52258301,0.13201904,0.37939453,-0.7520752,-32.5704,36.51688,-121.42307,26,27,0.457,51453,1
61335,634108,-10.26562,-5.30078,6.64844,0.52996826,0.12774658,0.37194824,-0.75128174,-31.51547,35.88887,-120.04284,26,27,0.457,51453,1
61336,634119,-9.57812,-5.68359,7.33984,0.5369873,0.12341309,0.36413574,-0.75091553,-30.46389,35.19678,-118.73464,26,27,0.457,51453,1
61337,634128,-9.19922,-5.875,7.72266,0.54394531,0.11889648,0.35516357,-0.75085449,-29.31865,34.39972,-117.41694,26,27,0.457,51453,1
61338,634138,-8.81641,-6.06641,7.64453,0.550354,0.11456299,0.34576416,-0.75134277,-28.17072,33.55187,-116.20608,26,27,0.457,51453,1
61339,634149,-8.35156,-5.68359,7.99219,0.55621338,0.11035156,0.33575439,-0.75213623,-27.00458,32.65002,-115.07929,26,27,0.457,51453,1
61340,634162,-7.96875,-5.64844,7.76172,0.56158447,0.10626221,0.32556152,-0.75323486,-25.86436,31.7174,-114.05055,26,27,0.457,51453,1
61341,634169,-7.39453,-5.33984,7.68359,0.5668335,0.10186768,0.31414795,-0.75469971,-24.64555,30.65916,-113.03554,26,27,0.457,51453,1
61342,634178,-6.89844,-5.30078,7.57031,0.57189941,0.09729004,0.30206299,-0.75646973,-23.40811,29.51702,-112.06823,26,27,0.457,51453,1
61343,634189,-6.40234,-5.49219,7.10938,0.57635498,0.09283447,0.29016113,-0.75830078,-22.24219,28.37606,-111.2161,26,27,0.457,51453,1
61344,634197,-6.17188,-5.37891,6.875,0.58050537,0.0881958,0.27770996,-0.76037598,-21.0737,27.16284,-110.42625,26,27,0.457,51453,1
61345,634208,-6.09375,-5.41797,6.99609,0.58422852,0.08361816,0.26483154,-0.76257324,-19.90352,25.91186,-109.70961,26,27,0.457,51453,1
61346,634218,-6.05469,-5.76172,7.21875,0.58679199,0.07946777,0.25170898,-0.76550293,-18.74734,24.64977,-109.18773,26,27,0.457,51453,1
61347,634229,-5.55859,-6.48828,6.80469,0.58880615,0.07592773,0.23803711,-0.76867676,-17.5361,23.39388,-108.75374,26,27,0.457,51453,1
61348,634242,-5.25,-6.06641,6.42578,0.59106445,0.07305908,0.22271729,-0.77185059,-16.13026,22.08877,-108.28049,26,27,0.457,51453,1
61349,634252,-4.79297,-4,6.83594,0.59283447,0.07098389,0.20599365,-0.77532959,-14.5702,20.74997,-107.87685,26,27,0.457,51453,1
61350,634259,-4.37109,-2.77344,8.02344,0.59417725,0.0690918,0.18927002,-0.77868652,-13.03174,19.42198,-107.54858,26,27,0.457,51453,1
61351,634269,-4.75391,-1.01172,8.40625,0.59521484,0.06695557,0.17266846,-0.78192139,-11.54891,18.07515,-107.28472,26,27,0.457,51453,1
61352,634277,-5.21484,1.74609,7.91406,0.59509277,0.06329346,0.15734863,-0.7855835,-10.33569,16.6609,-107.22836,26,27,0.457,51453,1
61353,634287,-5.48047,3.20312,9.25391,0.59533691,0.05627441,0.14672852,-0.78796387,-9.8017,15.27118,-107.17229,26,27,0.457,51453,1
61354,634297,-5.86328,2.47266,11.94141,0.59539795,0.04779053,0.13897705,-0.78985596,-9.64709,13.94532,-107.1642,26,27,0.457,51453,1
61355,634309,-6.70703,1.78516,13.08594,0.59527588,0.03851318,0.13262939,-0.79156494,-9.68291,12.64285,-107.18711,26,27,0.457,51453,1
61356,634322,-7.05078,-1.08984,10.09375,0.59472656,0.02789307,0.1260376,-0.79345703,-9.79256,11.19752,-107.25634,26,27,0.457,51453,1
61357,634332,-6.89844,-1.77734,8.75781,0.59381104,0.01727295,0.11956787,-0.79553223,-9.916,9.75704,-107.37076,26,27,0.457,51453,1
61358,634337,-6.89844,-1.77734,8.75781,0.59234619,0.00646973,0.11254883,-0.79772949,-10.00372,8.25994,-107.53342,26,27,0.457,51453,1
61359,634349,-4.71484,-0.62891,12.54688,0.59057617,-0.00384521,0.10552979,-0.80004883,-10.05703,6.80513,-107.73183,26,27,0.457,51453,1
61360,634358,-3.91016,-0.32031,11.17578,0.58825684,-0.0145874,0.09753418,-0.8026123,-10.04741,5.24059,-107.98355,26,27,0.457,51453,1
61361,634367,-3.25781,-0.39844,9.71484,0.58587646,-0.02423096,0.08959961,-0.80505371,-9.96453,3.78287,-108.23952,26,27,0.457,51453,1
61362,634377,-2.91406,-0.28516,10.09375,0.58343506,-0.03356934,0.08111572,-0.80737305,-9.80523,2.3181,-108.49257,26,27,0.457,51453,1
61363,634388,-2.03516,-0.09375,11.70312,0.58093262,-0.0425415,0.07263184,-0.80957031,-9.61654,0.88859,-108.7497,26,27,0.457,51453,1
61364,634404,-1.49609,0.36719,11.20312,0.57806396,-0.05194092,0.06378174,-0.81182861,-9.41713,-0.60703,-109.04433,26,27,0.457,51453,1
61365,634409,-1.49609,0.36719,11.20312,0.57568359,-0.06182861,0.05438232,-0.8135376,-9.1942,-2.17687,-109.2562,26,27,0.457,51453,1
61366,634418,-1,0.51953,10.13672,0.57232666,-0.07055664,0.0458374,-0.81573486,-8.96563,-3.59132,-109.61069,26,27,0.457,51453,1
61367,634428,-0.42578,0.71094,11.35938,0.56842041,-0.08013916,0.03649902,-0.8180542,-8.70927,-5.14155,-110.02164,26,27,0.457,51453,1
61368,634437,-0.11719,0.86719,11.17188,0.56439209,-0.08911133,0.02832031,-0.82019043,-8.51179,-6.55805,-110.44592,26,27,0.457,51453,1
61369,634447,0.11328,1.47656,10.13672,0.55975342,-0.09936523,0.0201416,-0.82244873,-8.38488,-8.09955,-110.92738,26,27,0.457,51453,1
61370,634457,0.33984,1.70703,9.0625,0.55487061,-0.10974121,0.01306152,-0.82458496,-8.35745,-9.58328,-111.42427,26,27,0.457,51453,1
61371,634468,0.76172,1.89844,9.17969,0.54949951,-0.12072754,0.00646973,-0.82672119,-8.40124,-11.09867,-111.96045,26,27,0.457,51453,1
61372,634483,0.95312,2.47266,8.26172,0.54418945,-0.13104248,0.00109863,-0.82867432,-8.50722,-12.47325,-112.48291,26,27,0.457,51453,1
61373,634488,0.95312,2.47266,8.26172,0.53839111,-0.14343262,-0.00421143,-0.8303833,-8.74278,-14.0486,-113.0048,26,27,0.457,51453,1
61374,634500,1.375,2.97266,5.73047,0.53204346,-0.15496826,-0.00836182,-0.83239746,-9.01277,-15.47852,-113.60167,26,27,0.457,51453,1
61375,634508,1.68359,2.62891,5.69141,0.52545166,-0.16619873,-0.0123291,-0.83435059,-9.2659,-16.87523,-114.21933,26,27,0.457,51453,1
61376,634517,2.02734,2.51172,5.96484,0.51922607,-0.17590332,-0.01641846,-0.83618164,-9.39962,-18.13288,-114.82045,26,27,0.457,51453,1
61377,634527,2.25781,2.66406,5.84375,0.51263428,-0.1854248,-0.0213623,-0.83807373,-9.41738,-19.43282,-115.47723,26,27,0.457,51454,1
61378,634537,2.71484,3.125,4.39062,0.50610352,-0.19421387,-0.02697754,-0.83990479,-9.30595,-20.70395,-116.15245,26,27,0.457,51454,1
61379,634548,3.17578,2.35938,3.93359,0.49926758,-0.20251465,-0.03326416,-0.84179688,-9.07144,-21.97268,-116.89124,26,27,0.457,51454,1
61380,634557,3.29297,1.63281,5.58203,0.49285889,-0.20935059,-0.03930664,-0.84362793,-8.75579,-23.07756,-117.62099,26,27,0.457,51454,1
61381,634567,3.17578,1.59375,8.21875,0.4855957,-0.21618652,-0.0458374,-0.8458252,-8.3481,-24.21764,-118.48492,26,27,0.457,51454,1
61382,634577,3.17578,1.59375,8.21875,0.47808838,-0.22283936,-0.0512085,-0.84802246,-8.02367,-25.27188,-119.37254,26,27,0.457,51454,1
61383,634590,-0.04297,3.35547,6.80469,0.46875,-0.23114014,-0.05395508,-0.85083008,-8.01131,-26.35399,-120.41786,26,27,0.457,51454,1
61384,634597,-0.88281,2.35938,9.17969,0.45697021,-0.24169922,-0.05328369,-0.85437012,-8.41731,-27.49599,-121.65583,26,27,0.457,51454,1
61385,634607,0.99219,2.32031,8.67969,0.44256592,-0.25445557,-0.04852295,-0.85852051,-9.30821,-28.67549,-123.07388,26,27,0.457,51454,1
61386,634619,6.93359,-2.00781,6.45703,0.42724609,-0.26721191,-0.04168701,-0.86273193,-10.38161,-29.78144,-124.54093,26,27,0.457,51454,1
61387,634627,8.72656,-5.07031,7.95312,0.41210938,-0.27862549,-0.03503418,-0.86676025,-11.34043,-30.79019,-126.00953,26,27,0.457,51454,1
61388,634637,9.76562,-5.45703,9.25391,0.39556885,-0.28967285,-0.02862549,-0.87109375,-12.18214,-31.82365,-127.66888,26,27,0.457,51454,1
61389,634647,10.30078,-4.11328,9.10156,0.38031006,-0.29858398,-0.02410889,-0.875,-12.70031,-32.74239,-129.27162,26,27,0.457,51454,1
61390,634657,10.30078,-4.11328,9.10156,0.36633301,-0.30548096,-0.02154541,-0.87860107,-12.89339,-33.54695,-130.83138,26,27,0.457,51454,1
61391,634670,9.19141,-0.93359,6.23047,0.35211182,-0.31140137,-0.02038574,-0.88238525,-12.82592,-34.32756,-132.51508,26,27,0.457,51454,1
61392,634677,8.46484,-0.12891,6.34375,0.3381958,-0.31622314,-0.02069092,-0.8861084,-12.50389,-35.05882,-134.2562,26,27,0.457,51454,1
61393,634687,7.66016,-0.05469,6.72656,0.32440186,-0.32000732,-0.02246094,-0.88989258,-11.91896,-35.73839,-136.0872,26,27,0.457,51454,1
61394,634698,6.04688,-0.12891,5.07812,0.31170654,-0.32263184,-0.0255127,-0.89337158,-11.13155,-36.32436,-137.86917,26,27,0.457,51454,1
61395,634707,5.44141,0.17578,4.08203,0.29943848,-0.32452393,-0.02984619,-0.89672852,-10.13757,-36.86264,-139.68294,26,27,0.457,51454,1
61396,634716,5.05859,0.48047,3.96875,0.28717041,-0.3258667,-0.03527832,-0.90002441,-8.951,-37.36364,-141.57535,26,27,0.457,51454,1
61397,634727,4.82031,0.94141,4.35156,0.27539062,-0.32678223,-0.0413208,-0.90313721,-7.66282,-37.80838,-143.45662,26,27,0.457,51454,1
61398,634742,4.85938,1.78516,4.54297,0.26422119,-0.32739258,-0.04730225,-0.90594482,-6.37714,-38.18575,-145.27168,26,27,0.457,51454,1
61399,634747,4.85938,1.78516,4.54297,0.25201416,-0.32806396,-0.05377197,-0.90881348,-4.96117,-38.56623,-147.2659,26,27,0.457,51454,1
61400,634756,5.55078,2.08984,4.08203,0.24041748,-0.32849121,-0.05963135,-0.91143799,-3.62653,-38.86465,-149.16663,26,27,0.457,51454,1
61401,634767,5.97266,3.05078,4.3125,0.22857666,-0.32891846,-0.06512451,-0.91394043,-2.31438,-39.12534,-151.09419,26,27,0.457,51454,1
61402,634778,6.46875,4.23828,4.65625,0.21630859,-0.3293457,-0.06982422,-0.91644287,-1.07426,-39.33546,-153.05504,26,27,0.457,51454,1
61403,634786,6.625,3.89062,5.19531,0.20367432,-0.33001709,-0.07318115,-0.91882324,0.00364,-39.51452,-155.00415,26,27,0.457,51454,1
61404,634796,6.51172,2.93359,5.19531,0.19104004,-0.33056641,-0.07556152,-0.92114258,0.96001,-39.63381,-156.91248,26,27,0.457,51454,1
61405,634807,6.12891,3.58594,4.84766,0.17828369,-0.33105469,-0.07800293,-0.92333984,1.93753,-39.7285,-158.84306,26,27,0.457,51454,1
61406,634822,5.62891,3.77734,5.34766,0.1663208,-0.33123779,-0.08026123,-0.92529297,2.85968,-39.7686,-160.65437,26,27,0.457,51454,1
61407,634827,5.62891,3.77734,5.34766,0.152771,-0.33135986,-0.08233643,-0.9274292,3.84028,-39.7736,-162.6815,26,27,0.457,51454,1
61408,634836,6.12891,4.08203,5.34766,0.14044189,-0.33129883,-0.08374023,-0.92926025,4.66737,-39.73474,-164.49887,26,27,0.457,51454,1
61409,634847,6.16797,4.04688,5.46094,0.12786865,-0.33111572,-0.08410645,-0.93109131,5.36153,-39.65115,-166.29494,26,27,0.457,51454,1
61410,634858,7.16016,3.58594,5.96094,0.11572266,-0.33081055,-0.08361816,-0.93286133,5.91196,-39.53297,-167.9832,26,27,0.457,51454,1
61411,634866,7.53906,4.00781,7.10938,0.10217285,-0.33007812,-0.08282471,-0.93475342,6.48853,-39.34577,-169.84607,26,27,0.457,51454,1
61412,634876,7.62109,4.08203,7.33984,0.08990479,-0.32910156,-0.08209229,-0.93640137,7.00273,-39.13262,-171.52321,26,27,0.457,51454,1
61413,634886,7.85547,3.46875,7.10938,0.07775879,-0.32775879,-0.08123779,-0.93804932,7.48597,-38.8686,-173.16727,26,27,0.457,51454,1
61414,634901,8.23438,2.82031,7.64453,0.06646729,-0.32598877,-0.08056641,-0.9395752,7.94326,-38.55789,-174.68938,26,27,0.457,51454,1
