# PadDis v8.1
seq,timestamp_ms,accel_x,accel_y,accel_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,stroke_count,cpm,hz
6604,87938,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6605,87947,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6606,87956,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6607,87967,0.80469,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6608,87978,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6609,87986,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6610,87996,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6611,88007,0.80469,-0.38281,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6612,88018,0.76562,-0.38281,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6613,88026,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6614,88036,0.76562,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6615,88046,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6616,88058,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6617,88067,0.76562,-0.42188,9.64844,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6618,88076,0.72656,-0.42188,9.50000,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6619,88086,0.72656,-0.42188,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6620,88098,0.72656,-0.42188,9.50000,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6621,88106,0.72656,-0.42188,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6622,88116,0.76562,-0.46094,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6623,88126,0.76562,-0.42188,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6624,88137,0.80469,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6625,88145,0.80469,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6626,88156,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6627,88166,0.80469,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6628,88177,0.84375,-0.34375,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6629,88185,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6630,88196,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6631,88206,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6632,88217,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6633,88225,0.80469,-0.30469,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6634,88236,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6635,88246,0.80469,-0.30469,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6636,88257,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6637,88266,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6638,88276,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6639,88286,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6640,88297,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6641,88306,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6642,88315,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6643,88327,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6644,88337,0.80469,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6645,88346,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6646,88355,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6647,88366,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6648,88376,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6649,88385,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6650,88395,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6651,88406,0.76562,-0.42188,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6652,88416,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6653,88425,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6654,88435,0.76562,-0.42188,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6655,88446,0.76562,-0.46094,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6656,88455,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6657,88465,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6658,88475,0.76562,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6659,88487,0.76562,-0.42188,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6660,88495,0.72656,-0.38281,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6661,88505,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6662,88515,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6663,88527,0.80469,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6664,88535,0.76562,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6665,88545,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6666,88555,0.76562,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6667,88567,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6668,88576,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6669,88585,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6670,88595,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6671,88607,0.80469,-0.26953,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6672,88615,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6673,88625,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6674,88635,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6675,88646,0.84375,-0.30469,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6676,88654,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6677,88665,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6678,88675,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6679,88686,0.80469,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6680,88694,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6681,88705,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6682,88715,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6683,88726,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6684,88734,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6685,88745,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6686,88755,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6687,88766,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6688,88774,0.72656,-0.42188,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6689,88785,0.72656,-0.42188,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6690,88794,0.76562,-0.42188,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6691,88805,0.72656,-0.42188,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6692,88814,0.72656,-0.42188,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6693,88824,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6694,88835,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6695,88845,0.76562,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6696,88854,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6697,88865,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6698,88874,0.80469,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6699,88885,0.84375,-0.34375,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6700,88894,0.84375,-0.34375,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6701,88904,0.84375,-0.30469,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6702,88914,0.84375,-0.34375,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6703,88925,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6704,88934,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6705,88944,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6706,88956,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6707,88964,0.80469,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6708,88974,0.76562,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6709,88985,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6710,88996,0.76562,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6711,89004,0.76562,-0.30469,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6712,89014,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6713,89024,0.72656,-0.34375,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6714,89036,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6715,89044,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6716,89054,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6717,89064,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6718,89076,0.76562,-0.42188,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6719,89084,0.76562,-0.46094,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6720,89095,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6721,89104,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6722,89116,0.76562,-0.42188,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6723,89123,0.80469,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6724,89134,0.80469,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6725,89144,0.80469,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6726,89155,0.76562,-0.34375,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6727,89163,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6728,89174,0.80469,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6729,89184,0.80469,-0.30469,9.50391,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6730,89195,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6731,89203,0.76562,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6732,89214,0.76562,-0.26953,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6733,89224,0.80469,-0.26953,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6734,89235,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6735,89243,0.76562,-0.26953,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6736,89253,0.80469,-0.26953,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6737,89264,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6738,89275,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6739,89283,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6740,89293,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6741,89304,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6742,89314,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6743,89323,0.76562,-0.42188,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6744,89333,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6745,89344,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6746,89356,0.76562,-0.46094,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6747,89364,0.76562,-0.46094,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6748,89374,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6749,89384,0.76562,-0.46094,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6750,89394,0.72656,-0.42188,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6751,89403,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6752,89413,0.76562,-0.38281,9.50000,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6753,89423,0.76562,-0.38281,9.65234,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6754,89434,0.72656,-0.42188,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6755,89443,0.76562,-0.38281,9.65234,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6756,89453,0.76562,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6757,89465,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6758,89473,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6759,89483,0.76562,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6760,89493,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6761,89505,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6762,89513,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6763,89523,0.80469,-0.30469,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6764,89533,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6765,89545,0.84375,-0.30469,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6766,89553,0.84375,-0.34375,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6767,89563,0.84375,-0.26953,9.60938,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6768,89573,0.80469,-0.30469,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6769,89585,0.84375,-0.30469,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6770,89593,0.84375,-0.34375,9.54297,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6771,89603,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6772,89614,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6773,89624,0.80469,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6774,89632,0.76562,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6775,89643,0.76562,-0.34375,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6776,89653,0.76562,-0.34375,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6777,89664,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6778,89672,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6779,89683,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6780,89693,0.76562,-0.38281,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6781,89704,0.76562,-0.38281,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6782,89712,0.72656,-0.38281,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6783,89723,0.76562,-0.38281,9.53906,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6784,89733,0.76562,-0.38281,9.65234,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6785,89744,0.76562,-0.38281,9.61328,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6786,89752,0.76562,-0.38281,9.57812,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
6787,89762,0.76562,-0.42188,9.58203,0.97900391,-0.04418945,-0.02111816,-0.19787598,-4.49093,-3.37309,-22.72103,33,0,0.000
